"station","year","month","precipitation","month_id"
"187","1934","DEC",193.838,12
"188","1934","DEC",217.049,12
"185","1934","DEC",225.625,12
"125","1934","DEC",237.527,12
"184","1934","DEC",253.632,12
"WATRE","1934","DEC",228.11,12
"228","1934","DEC",240.179,12
"111","1934","DEC",240.503,12
"PA11A","1934","DEC",245.995,12
"110","1934","DEC",245.99,12
"112","1934","DEC",245.304,12
"229","1934","DEC",250.428,12
"MCGIB","1934","DEC",253.114,12
"LIMST","1935","JAN",173.083,1
"FAGAN","1935","JAN",170.707,1
"131","1935","JAN",166.83,1
"AMADO","1935","JAN",156.731,1
"41","1935","JAN",187.085,1
"45","1935","JAN",168.686,1
"164","1935","JAN",150.747,1
"JOHNS","1935","JAN",170.724,1
"191","1935","JAN",173.556,1
"192","1935","JAN",171.537,1
"CHOLL","1935","JAN",169.45,1
"SCS#1","1935","JAN",123.079,1
"SCS5N","1935","JAN",140.935,1
"163","1935","JAN",146.17,1
"161","1935","JAN",149.057,1
"PAST3","1935","JAN",145.822,1
"HUGHE","1935","JAN",147.373,1
"155","1935","JAN",146.724,1
"149","1935","JAN",165.07,1
"120","1935","JAN",166.927,1
"117","1935","JAN",164.504,1
"205","1935","JAN",166.798,1
"118","1935","JAN",166.711,1
"222","1935","JAN",162.265,1
"169","1935","JAN",164.367,1
"119","1935","JAN",165.998,1
"166","1935","JAN",163.247,1
"NRNCH","1935","JAN",122.671,1
"124","1935","JAN",177.452,1
"123","1935","JAN",182.456,1
"121","1935","JAN",210.831,1
"122","1935","JAN",206.332,1
"AIRST","1935","JAN",188.533,1
"IBP","1935","JAN",191.536,1
"152","1935","JAN",189.391,1
"115","1935","JAN",177.468,1
"223","1935","JAN",176.993,1
"130","1935","JAN",181.788,1
"116","1935","JAN",173.174,1
"114","1935","JAN",172.434,1
"113","1935","JAN",163.319,1
"140","1935","JAN",162.009,1
"187","1935","JAN",152.417,1
"188","1935","JAN",137.792,1
"185","1935","JAN",177.025,1
"125","1935","JAN",190.739,1
"184","1935","JAN",211.271,1
"WATRE","1935","JAN",163.528,1
"228","1935","JAN",188.183,1
"111","1935","JAN",188.997,1
"PA11A","1935","JAN",197.505,1
"110","1935","JAN",198.045,1
"112","1935","JAN",198.319,1
"229","1935","JAN",212.626,1
"MCGIB","1935","JAN",210.088,1
"LIMST","1935","FEB",135.811,2
"FAGAN","1935","FEB",137.297,2
"131","1935","FEB",124.65,2
"AMADO","1935","FEB",124.446,2
"41","1935","FEB",131.801,2
"45","1935","FEB",128.695,2
"164","1935","FEB",143.597,2
"JOHNS","1935","FEB",137.748,2
"191","1935","FEB",137.304,2
"192","1935","FEB",136.233,2
"CHOLL","1935","FEB",135.184,2
"SCS#1","1935","FEB",156.171,2
"SCS5N","1935","FEB",163.852,2
"163","1935","FEB",149.451,2
"161","1935","FEB",145.251,2
"PAST3","1935","FEB",135.631,2
"HUGHE","1935","FEB",136.477,2
"155","1935","FEB",124.568,2
"149","1935","FEB",132.143,2
"120","1935","FEB",130.38,2
"117","1935","FEB",128.435,2
"205","1935","FEB",130.059,2
"118","1935","FEB",130.059,2
"222","1935","FEB",127.94,2
"169","1935","FEB",131.499,2
"119","1935","FEB",129.922,2
"166","1935","FEB",128.91,2
"NRNCH","1935","FEB",119.159,2
"124","1935","FEB",128.213,2
"123","1935","FEB",130.697,2
"121","1935","FEB",132.673,2
"122","1935","FEB",164.278,2
"AIRST","1935","FEB",141.809,2
"IBP","1935","FEB",145.133,2
"152","1935","FEB",142.979,2
"115","1935","FEB",132.487,2
"223","1935","FEB",132.213,2
"130","1935","FEB",133.859,2
"116","1935","FEB",130.005,2
"114","1935","FEB",126.967,2
"113","1935","FEB",122.909,2
"140","1935","FEB",123.48,2
"187","1935","FEB",121.374,2
"188","1935","FEB",118.274,2
"185","1935","FEB",128.802,2
"125","1935","FEB",132.675,2
"184","1935","FEB",135.005,2
"WATRE","1935","FEB",120.876,2
"228","1935","FEB",132.313,2
"111","1935","FEB",132.664,2
"PA11A","1935","FEB",135.877,2
"110","1935","FEB",135.283,2
"112","1935","FEB",129.885,2
"229","1935","FEB",175.934,2
"MCGIB","1935","FEB",165.196,2
"LIMST","1935","MAR",180.041,3
"FAGAN","1935","MAR",176.756,3
"131","1935","MAR",156.603,3
"AMADO","1935","MAR",155.98,3
"41","1935","MAR",162.607,3
"45","1935","MAR",156.571,3
"164","1935","MAR",177.744,3
"JOHNS","1935","MAR",178.046,3
"191","1935","MAR",177.765,3
"192","1935","MAR",178.098,3
"CHOLL","1935","MAR",178.945,3
"SCS#1","1935","MAR",153.754,3
"SCS5N","1935","MAR",221.392,3
"163","1935","MAR",188.091,3
"161","1935","MAR",180.125,3
"PAST3","1935","MAR",167.179,3
"HUGHE","1935","MAR",166.254,3
"155","1935","MAR",150.879,3
"149","1935","MAR",166.825,3
"120","1935","MAR",168.475,3
"117","1935","MAR",156.779,3
"205","1935","MAR",165.558,3
"118","1935","MAR",166.429,3
"222","1935","MAR",146.711,3
"169","1935","MAR",183.934,3
"119","1935","MAR",169.939,3
"166","1935","MAR",172.172,3
"NRNCH","1935","MAR",197.768,3
"124","1935","MAR",149.299,3
"123","1935","MAR",162.598,3
"121","1935","MAR",206.331,3
"122","1935","MAR",184.408,3
"AIRST","1935","MAR",174.58,3
"IBP","1935","MAR",174.796,3
"152","1935","MAR",172.589,3
"115","1935","MAR",160.111,3
"223","1935","MAR",160.673,3
"130","1935","MAR",163.346,3
"116","1935","MAR",158.974,3
"114","1935","MAR",161.807,3
"113","1935","MAR",155.164,3
"140","1935","MAR",152.197,3
"187","1935","MAR",147.89,3
"188","1935","MAR",157.024,3
"185","1935","MAR",159.279,3
"125","1935","MAR",163.59,3
"184","1935","MAR",165.832,3
"WATRE","1935","MAR",160.88,3
"228","1935","MAR",171.847,3
"111","1935","MAR",172.779,3
"PA11A","1935","MAR",175.3,3
"110","1935","MAR",179.122,3
"112","1935","MAR",181.19,3
"229","1935","MAR",185.92,3
"MCGIB","1935","MAR",190.369,3
"LIMST","1935","APR",0,4
"FAGAN","1935","APR",0,4
"131","1935","APR",0,4
"AMADO","1935","APR",0,4
"41","1935","APR",0,4
"45","1935","APR",0,4
"164","1935","APR",0,4
"JOHNS","1935","APR",0,4
"191","1935","APR",0,4
"192","1935","APR",0,4
"CHOLL","1935","APR",0,4
"SCS#1","1935","APR",0,4
"SCS5N","1935","APR",0,4
"163","1935","APR",0,4
"161","1935","APR",0,4
"PAST3","1935","APR",0,4
"HUGHE","1935","APR",0,4
"155","1935","APR",0,4
"149","1935","APR",0,4
"120","1935","APR",0,4
"117","1935","APR",0,4
"205","1935","APR",0,4
"118","1935","APR",0,4
"222","1935","APR",0,4
"169","1935","APR",0,4
"119","1935","APR",0,4
"166","1935","APR",0,4
"NRNCH","1935","APR",0,4
"124","1935","APR",0,4
"123","1935","APR",0,4
"121","1935","APR",0,4
"122","1935","APR",0,4
"AIRST","1935","APR",0,4
"IBP","1935","APR",0,4
"152","1935","APR",0,4
"115","1935","APR",0,4
"223","1935","APR",0,4
"130","1935","APR",0,4
"116","1935","APR",0,4
"114","1935","APR",0,4
"113","1935","APR",0,4
"140","1935","APR",0,4
"187","1935","APR",0,4
"188","1935","APR",0,4
"185","1935","APR",0,4
"125","1935","APR",0,4
"184","1935","APR",0,4
"WATRE","1935","APR",0,4
"228","1935","APR",0,4
"111","1935","APR",0,4
"PA11A","1935","APR",0,4
"110","1935","APR",0,4
"112","1935","APR",0,4
"229","1935","APR",0,4
"MCGIB","1935","APR",0,4
"LIMST","1935","MAY",10.8139,5
"FAGAN","1935","MAY",7.59187,5
"131","1935","MAY",11.4013,5
"AMADO","1935","MAY",10.5416,5
"41","1935","MAY",12.1814,5
"45","1935","MAY",12.4742,5
"164","1935","MAY",9.01614,5
"JOHNS","1935","MAY",9.80052,5
"191","1935","MAY",6.50806,5
"192","1935","MAY",8.71281,5
"CHOLL","1935","MAY",5.74111,5
"SCS#1","1935","MAY",10.6611,5
"SCS5N","1935","MAY",12.4038,5
"163","1935","MAY",10.4804,5
"161","1935","MAY",11.0486,5
"PAST3","1935","MAY",10.9689,5
"HUGHE","1935","MAY",10.9637,5
"155","1935","MAY",9.7322,5
"149","1935","MAY",9.94008,5
"120","1935","MAY",9.08501,5
"117","1935","MAY",10.8207,5
"205","1935","MAY",9.69171,5
"118","1935","MAY",9.40652,5
"222","1935","MAY",10.8641,5
"169","1935","MAY",15.1382,5
"119","1935","MAY",11.6768,5
"166","1935","MAY",13.7283,5
"NRNCH","1935","MAY",19.0181,5
"124","1935","MAY",9.67369,5
"123","1935","MAY",14.9934,5
"121","1935","MAY",38.7326,5
"122","1935","MAY",16.4129,5
"AIRST","1935","MAY",16.7587,5
"IBP","1935","MAY",15.8924,5
"152","1935","MAY",15.5,5
"115","1935","MAY",14.0561,5
"223","1935","MAY",13.9948,5
"130","1935","MAY",13.8429,5
"116","1935","MAY",13.4195,5
"114","1935","MAY",12.6342,5
"113","1935","MAY",11.1406,5
"140","1935","MAY",10.317,5
"187","1935","MAY",8.77432,5
"188","1935","MAY",11.18,5
"185","1935","MAY",11.6248,5
"125","1935","MAY",12.3463,5
"184","1935","MAY",12.7446,5
"WATRE","1935","MAY",13.0578,5
"228","1935","MAY",14.8125,5
"111","1935","MAY",15.0511,5
"PA11A","1935","MAY",15.2416,5
"110","1935","MAY",16.2744,5
"112","1935","MAY",17.8945,5
"229","1935","MAY",12.2606,5
"MCGIB","1935","MAY",16.5221,5
"LIMST","1935","JUN",0,6
"FAGAN","1935","JUN",0,6
"131","1935","JUN",0.0367123,6
"AMADO","1935","JUN",0.053283,6
"41","1935","JUN",0.0826864,6
"45","1935","JUN",0,6
"164","1935","JUN",0,6
"JOHNS","1935","JUN",0,6
"191","1935","JUN",0,6
"192","1935","JUN",0,6
"CHOLL","1935","JUN",0,6
"SCS#1","1935","JUN",0,6
"SCS5N","1935","JUN",0,6
"163","1935","JUN",0,6
"161","1935","JUN",0,6
"PAST3","1935","JUN",0,6
"HUGHE","1935","JUN",0,6
"155","1935","JUN",0,6
"149","1935","JUN",0,6
"120","1935","JUN",0,6
"117","1935","JUN",0,6
"205","1935","JUN",0,6
"118","1935","JUN",0,6
"222","1935","JUN",0,6
"169","1935","JUN",0,6
"119","1935","JUN",0,6
"166","1935","JUN",0,6
"NRNCH","1935","JUN",0,6
"124","1935","JUN",0.00197655,6
"123","1935","JUN",0.0123369,6
"121","1935","JUN",0.00335645,6
"122","1935","JUN",0.0495916,6
"AIRST","1935","JUN",0.0557364,6
"IBP","1935","JUN",0.0664468,6
"152","1935","JUN",0.0650415,6
"115","1935","JUN",0.0387676,6
"223","1935","JUN",0.0418402,6
"130","1935","JUN",0.0580363,6
"116","1935","JUN",0,6
"114","1935","JUN",0.0408038,6
"113","1935","JUN",0.0179634,6
"140","1935","JUN",0.0289962,6
"187","1935","JUN",0.0367249,6
"188","1935","JUN",0,6
"185","1935","JUN",0.0662987,6
"125","1935","JUN",0.0864351,6
"184","1935","JUN",0.0772498,6
"WATRE","1935","JUN",0.0105023,6
"228","1935","JUN",0.0699356,6
"111","1935","JUN",0.0690182,6
"PA11A","1935","JUN",0.0937299,6
"110","1935","JUN",0.0757439,6
"112","1935","JUN",0.00817649,6
"229","1935","JUN",0.114748,6
"MCGIB","1935","JUN",0.192682,6
"LIMST","1935","JUL",174.495,7
"FAGAN","1935","JUL",158.641,7
"131","1935","JUL",175.352,7
"AMADO","1935","JUL",187.093,7
"41","1935","JUL",156.194,7
"45","1935","JUL",170.375,7
"164","1935","JUL",172.395,7
"JOHNS","1935","JUL",168.736,7
"191","1935","JUL",154.039,7
"192","1935","JUL",163.957,7
"CHOLL","1935","JUL",150.234,7
"SCS#1","1935","JUL",178.319,7
"SCS5N","1935","JUL",217.111,7
"163","1935","JUL",188.068,7
"161","1935","JUL",190.846,7
"PAST3","1935","JUL",187.162,7
"HUGHE","1935","JUL",187.132,7
"155","1935","JUL",187.739,7
"149","1935","JUL",166.831,7
"120","1935","JUL",157.068,7
"117","1935","JUL",164.649,7
"205","1935","JUL",158.514,7
"118","1935","JUL",157.371,7
"222","1935","JUL",170.485,7
"169","1935","JUL",200.842,7
"119","1935","JUL",171.927,7
"166","1935","JUL",186.049,7
"NRNCH","1935","JUL",235.786,7
"124","1935","JUL",219.624,7
"123","1935","JUL",205.804,7
"121","1935","JUL",156.015,7
"122","1935","JUL",177.463,7
"AIRST","1935","JUL",178.363,7
"IBP","1935","JUL",174.499,7
"152","1935","JUL",172.833,7
"115","1935","JUL",165.774,7
"223","1935","JUL",166.298,7
"130","1935","JUL",163.656,7
"116","1935","JUL",166.199,7
"114","1935","JUL",168.218,7
"113","1935","JUL",172.511,7
"140","1935","JUL",181.67,7
"187","1935","JUL",205.624,7
"188","1935","JUL",170.678,7
"185","1935","JUL",168.491,7
"125","1935","JUL",151.369,7
"184","1935","JUL",118.689,7
"WATRE","1935","JUL",170.363,7
"228","1935","JUL",156.814,7
"111","1935","JUL",156.475,7
"PA11A","1935","JUL",149.939,7
"110","1935","JUL",150.285,7
"112","1935","JUL",138.465,7
"229","1935","JUL",181.462,7
"MCGIB","1935","JUL",183.573,7
"LIMST","1935","AUG",539.987,8
"FAGAN","1935","AUG",517.32,8
"131","1935","AUG",734.774,8
"AMADO","1935","AUG",695.428,8
"41","1935","AUG",769.404,8
"45","1935","AUG",698.628,8
"164","1935","AUG",469.948,8
"JOHNS","1935","AUG",542.882,8
"191","1935","AUG",506.78,8
"192","1935","AUG",526.922,8
"CHOLL","1935","AUG",490.409,8
"SCS#1","1935","AUG",379.413,8
"SCS5N","1935","AUG",416.327,8
"163","1935","AUG",462.08,8
"161","1935","AUG",520.788,8
"PAST3","1935","AUG",575.682,8
"HUGHE","1935","AUG",573.042,8
"155","1935","AUG",643.124,8
"149","1935","AUG",570.962,8
"120","1935","AUG",593.304,8
"117","1935","AUG",625.222,8
"205","1935","AUG",608.368,8
"118","1935","AUG",604.007,8
"222","1935","AUG",664.159,8
"169","1935","AUG",588.021,8
"119","1935","AUG",616.702,8
"166","1935","AUG",633.34,8
"NRNCH","1935","AUG",579.941,8
"124","1935","AUG",689.886,8
"123","1935","AUG",726.56,8
"121","1935","AUG",920.565,8
"122","1935","AUG",829.375,8
"AIRST","1935","AUG",740.826,8
"IBP","1935","AUG",750.151,8
"152","1935","AUG",737.794,8
"115","1935","AUG",682.011,8
"223","1935","AUG",685.188,8
"130","1935","AUG",718.505,8
"116","1935","AUG",680.411,8
"114","1935","AUG",737.769,8
"113","1935","AUG",757.24,8
"140","1935","AUG",737.46,8
"187","1935","AUG",676.257,8
"188","1935","AUG",685.547,8
"185","1935","AUG",746.616,8
"125","1935","AUG",778.412,8
"184","1935","AUG",836.771,8
"WATRE","1935","AUG",720.527,8
"228","1935","AUG",741.435,8
"111","1935","AUG",737.505,8
"PA11A","1935","AUG",757.533,8
"110","1935","AUG",731.444,8
"112","1935","AUG",687.145,8
"229","1935","AUG",822.071,8
"MCGIB","1935","AUG",814.368,8
"LIMST","1935","SEP",197.525,9
"FAGAN","1935","SEP",160.62,9
"131","1935","SEP",195.324,9
"AMADO","1935","SEP",175.497,9
"41","1935","SEP",198.029,9
"45","1935","SEP",197.97,9
"164","1935","SEP",153.206,9
"JOHNS","1935","SEP",170.477,9
"191","1935","SEP",162.353,9
"192","1935","SEP",173.95,9
"CHOLL","1935","SEP",167.544,9
"SCS#1","1935","SEP",118.785,9
"SCS5N","1935","SEP",127.46,9
"163","1935","SEP",145.077,9
"161","1935","SEP",147.013,9
"PAST3","1935","SEP",156.947,9
"HUGHE","1935","SEP",156.976,9
"155","1935","SEP",162.074,9
"149","1935","SEP",194.847,9
"120","1935","SEP",214.144,9
"117","1935","SEP",194.143,9
"205","1935","SEP",208.381,9
"118","1935","SEP",210.26,9
"222","1935","SEP",187.587,9
"169","1935","SEP",211.861,9
"119","1935","SEP",201.527,9
"166","1935","SEP",187.575,9
"NRNCH","1935","SEP",188.449,9
"124","1935","SEP",87.3391,9
"123","1935","SEP",97.6584,9
"121","1935","SEP",53.5423,9
"122","1935","SEP",166.877,9
"AIRST","1935","SEP",175.354,9
"IBP","1935","SEP",185.72,9
"152","1935","SEP",191.748,9
"115","1935","SEP",210.499,9
"223","1935","SEP",210.658,9
"130","1935","SEP",210.229,9
"116","1935","SEP",206.731,9
"114","1935","SEP",208.047,9
"113","1935","SEP",202.13,9
"140","1935","SEP",194.563,9
"187","1935","SEP",170.209,9
"188","1935","SEP",159.465,9
"185","1935","SEP",195.226,9
"125","1935","SEP",198.716,9
"184","1935","SEP",197.172,9
"WATRE","1935","SEP",192.657,9
"228","1935","SEP",227.947,9
"111","1935","SEP",233.154,9
"PA11A","1935","SEP",232.794,9
"110","1935","SEP",256.328,9
"112","1935","SEP",300.295,9
"229","1935","SEP",204.489,9
"MCGIB","1935","SEP",187.55,9
"LIMST","1935","OCT",4.80492,10
"FAGAN","1935","OCT",1.59354,10
"131","1935","OCT",0,10
"AMADO","1935","OCT",0,10
"41","1935","OCT",0,10
"45","1935","OCT",0,10
"NW","1935","OCT",0.447608,10
"164","1935","OCT",0.90803,10
"JOHNS","1935","OCT",2.34559,10
"191","1935","OCT",1.7434,10
"192","1935","OCT",2.63904,10
"CHOLL","1935","OCT",1.13456,10
"SCS#1","1935","OCT",0.753685,10
"SCS5N","1935","OCT",0.0784206,10
"163","1935","OCT",0.646281,10
"161","1935","OCT",0.477786,10
"PAST3","1935","OCT",0.442277,10
"HUGHE","1935","OCT",0.459545,10
"155","1935","OCT",0.324589,10
"149","1935","OCT",2.0915,10
"120","1935","OCT",0.731559,10
"117","1935","OCT",0.779501,10
"205","1935","OCT",0.500341,10
"118","1935","OCT",0.420953,10
"222","1935","OCT",0.562793,10
"169","1935","OCT",5.21027,10
"119","1935","OCT",1.18556,10
"166","1935","OCT",1.19802,10
"NRNCH","1935","OCT",0.359335,10
"124","1935","OCT",0.0316121,10
"123","1935","OCT",0.119848,10
"121","1935","OCT",0.0162064,10
"122","1935","OCT",0,10
"AIRST","1935","OCT",0.259719,10
"IBP","1935","OCT",0,10
"152","1935","OCT",0,10
"115","1935","OCT",0,10
"223","1935","OCT",0,10
"130","1935","OCT",0,10
"116","1935","OCT",0.338304,10
"114","1935","OCT",0,10
"113","1935","OCT",0,10
"140","1935","OCT",0,10
"187","1935","OCT",0,10
"188","1935","OCT",0,10
"185","1935","OCT",0,10
"125","1935","OCT",0,10
"184","1935","OCT",0,10
"WATRE","1935","OCT",0,10
"228","1935","OCT",0,10
"111","1935","OCT",0,10
"PA11A","1935","OCT",0,10
"110","1935","OCT",0,10
"112","1935","OCT",0,10
"229","1935","OCT",0,10
"MCGIB","1935","OCT",0,10
"LIMST","1935","NOV",241.721,11
"FAGAN","1935","NOV",223.05,11
"131","1935","NOV",238.463,11
"AMADO","1935","NOV",213.604,11
"41","1935","NOV",239.285,11
"45","1935","NOV",238.178,11
"164","1935","NOV",207.201,11
"JOHNS","1935","NOV",233.064,11
"191","1935","NOV",221.176,11
"192","1935","NOV",230.057,11
"CHOLL","1935","NOV",211.803,11
"SCS#1","1935","NOV",193.415,11
"SCS5N","1935","NOV",201.138,11
"163","1935","NOV",205.839,11
"161","1935","NOV",207.126,11
"PAST3","1935","NOV",205.375,11
"HUGHE","1935","NOV",207.296,11
"155","1935","NOV",206.531,11
"149","1935","NOV",235.767,11
"120","1935","NOV",248.815,11
"117","1935","NOV",238.906,11
"205","1935","NOV",246.124,11
"118","1935","NOV",246.894,11
"222","1935","NOV",231.42,11
"169","1935","NOV",277.044,11
"119","1935","NOV",253.478,11
"166","1935","NOV",259.607,11
"NRNCH","1935","NOV",324.244,11
"124","1935","NOV",219.405,11
"123","1935","NOV",232.175,11
"121","1935","NOV",262.102,11
"122","1935","NOV",246.164,11
"AIRST","1935","NOV",244.983,11
"IBP","1935","NOV",244.225,11
"152","1935","NOV",243.129,11
"115","1935","NOV",236.002,11
"223","1935","NOV",237.081,11
"130","1935","NOV",238.661,11
"116","1935","NOV",238.636,11
"114","1935","NOV",244.177,11
"113","1935","NOV",241.485,11
"140","1935","NOV",233.616,11
"187","1935","NOV",215.502,11
"188","1935","NOV",186.611,11
"185","1935","NOV",236.571,11
"125","1935","NOV",240.386,11
"184","1935","NOV",245.904,11
"WATRE","1935","NOV",249.928,11
"228","1935","NOV",247.406,11
"111","1935","NOV",247.179,11
"PA11A","1935","NOV",248.108,11
"110","1935","NOV",247.693,11
"112","1935","NOV",246.192,11
"229","1935","NOV",245.071,11
"MCGIB","1935","NOV",250.244,11
"LIMST","1935","DEC",122.848,12
"FAGAN","1935","DEC",121.645,12
"131","1935","DEC",147.467,12
"AMADO","1935","DEC",139.932,12
"41","1935","DEC",147.751,12
"45","1935","DEC",146.592,12
"164","1935","DEC",113.91,12
"JOHNS","1935","DEC",125.317,12
"191","1935","DEC",119.945,12
"192","1935","DEC",122.465,12
"CHOLL","1935","DEC",117.879,12
"SCS#1","1935","DEC",102.438,12
"SCS5N","1935","DEC",106.127,12
"163","1935","DEC",112.172,12
"161","1935","DEC",117.518,12
"PAST3","1935","DEC",123.836,12
"HUGHE","1935","DEC",123.749,12
"155","1935","DEC",132.521,12
"149","1935","DEC",126.211,12
"120","1935","DEC",130.899,12
"117","1935","DEC",134.329,12
"205","1935","DEC",133.274,12
"118","1935","DEC",132.776,12
"222","1935","DEC",136.483,12
"169","1935","DEC",131.73,12
"119","1935","DEC",136.293,12
"166","1935","DEC",140.839,12
"NRNCH","1935","DEC",140.336,12
"124","1935","DEC",146.63,12
"123","1935","DEC",155.704,12
"121","1935","DEC",201.526,12
"122","1935","DEC",162.362,12
"AIRST","1935","DEC",158.854,12
"IBP","1935","DEC",158.389,12
"152","1935","DEC",157.446,12
"115","1935","DEC",153.836,12
"223","1935","DEC",153.12,12
"130","1935","DEC",152.101,12
"116","1935","DEC",149.525,12
"114","1935","DEC",149.869,12
"113","1935","DEC",146.966,12
"140","1935","DEC",145.216,12
"187","1935","DEC",141.115,12
"188","1935","DEC",130.939,12
"185","1935","DEC",147.222,12
"125","1935","DEC",147.898,12
"184","1935","DEC",147.418,12
"WATRE","1935","DEC",151.814,12
"228","1935","DEC",153.278,12
"111","1935","DEC",153.5,12
"PA11A","1935","DEC",153.812,12
"110","1935","DEC",154.939,12
"112","1935","DEC",154.239,12
"229","1935","DEC",156.278,12
"MCGIB","1935","DEC",162.147,12
"LIMST","1936","JAN",68.0707,1
"FAGAN","1936","JAN",71.7975,1
"131","1936","JAN",67.5997,1
"AMADO","1936","JAN",69.6511,1
"41","1936","JAN",69.957,1
"45","1936","JAN",65.3526,1
"164","1936","JAN",67.008,1
"JOHNS","1936","JAN",70.0658,1
"191","1936","JAN",72.6515,1
"192","1936","JAN",70.3075,1
"CHOLL","1936","JAN",68.8512,1
"SCS#1","1936","JAN",70.1012,1
"SCS5N","1936","JAN",64.7765,1
"163","1936","JAN",66.0213,1
"161","1936","JAN",65.3478,1
"PAST3","1936","JAN",66.8279,1
"HUGHE","1936","JAN",66.2739,1
"155","1936","JAN",67.9621,1
"149","1936","JAN",63.8757,1
"120","1936","JAN",61.1603,1
"117","1936","JAN",63.0237,1
"205","1936","JAN",61.7656,1
"118","1936","JAN",61.4525,1
"222","1936","JAN",64.458,1
"169","1936","JAN",67.0139,1
"119","1936","JAN",63.4882,1
"166","1936","JAN",65.199,1
"NRNCH","1936","JAN",66.2609,1
"124","1936","JAN",68.0298,1
"123","1936","JAN",68.8778,1
"121","1936","JAN",72.8669,1
"122","1936","JAN",74.058,1
"AIRST","1936","JAN",69.3249,1
"IBP","1936","JAN",69.7209,1
"152","1936","JAN",69.0948,1
"115","1936","JAN",66.2153,1
"223","1936","JAN",66.0891,1
"130","1936","JAN",66.5428,1
"116","1936","JAN",65.4925,1
"114","1936","JAN",66.687,1
"113","1936","JAN",66.3507,1
"140","1936","JAN",67.1565,1
"187","1936","JAN",68.8987,1
"188","1936","JAN",72.0475,1
"185","1936","JAN",69.0295,1
"125","1936","JAN",70.2967,1
"184","1936","JAN",72.4128,1
"WATRE","1936","JAN",67.082,1
"228","1936","JAN",66.6163,1
"111","1936","JAN",66.1546,1
"PA11A","1936","JAN",67.3854,1
"110","1936","JAN",64.8112,1
"112","1936","JAN",59.5229,1
"229","1936","JAN",75.0946,1
"MCGIB","1936","JAN",74.0974,1
"LIMST","1936","FEB",168.174,2
"FAGAN","1936","FEB",152.22,2
"131","1936","FEB",129.911,2
"AMADO","1936","FEB",131.597,2
"41","1936","FEB",138.024,2
"45","1936","FEB",151.058,2
"164","1936","FEB",132.156,2
"JOHNS","1936","FEB",159.283,2
"191","1936","FEB",152.751,2
"192","1936","FEB",158.28,2
"CHOLL","1936","FEB",147.421,2
"SCS#1","1936","FEB",103.58,2
"SCS5N","1936","FEB",114.339,2
"163","1936","FEB",126.741,2
"161","1936","FEB",131.075,2
"PAST3","1936","FEB",129.111,2
"HUGHE","1936","FEB",130.996,2
"155","1936","FEB",129.713,2
"149","1936","FEB",162.264,2
"120","1936","FEB",171.053,2
"117","1936","FEB",162.562,2
"205","1936","FEB",168.082,2
"118","1936","FEB",168.857,2
"222","1936","FEB",153.05,2
"169","1936","FEB",183.886,2
"119","1936","FEB",170.457,2
"166","1936","FEB",170.817,2
"NRNCH","1936","FEB",187.095,2
"124","1936","FEB",160.005,2
"123","1936","FEB",164.625,2
"121","1936","FEB",182.135,2
"122","1936","FEB",167.94,2
"AIRST","1936","FEB",164.119,2
"IBP","1936","FEB",162.016,2
"152","1936","FEB",160.786,2
"115","1936","FEB",156.007,2
"223","1936","FEB",155.141,2
"130","1936","FEB",150.897,2
"116","1936","FEB",155.632,2
"114","1936","FEB",131.761,2
"113","1936","FEB",130.051,2
"140","1936","FEB",132.703,2
"187","1936","FEB",130.885,2
"188","1936","FEB",121.609,2
"185","1936","FEB",135.163,2
"125","1936","FEB",138.87,2
"184","1936","FEB",142.027,2
"WATRE","1936","FEB",116.899,2
"228","1936","FEB",137.519,2
"111","1936","FEB",138.683,2
"PA11A","1936","FEB",141.948,2
"110","1936","FEB",143.993,2
"112","1936","FEB",144.327,2
"229","1936","FEB",164.785,2
"MCGIB","1936","FEB",166.501,2
"LIMST","1936","MAR",67.4777,3
"FAGAN","1936","MAR",61.3704,3
"131","1936","MAR",72.2829,3
"AMADO","1936","MAR",62.8495,3
"41","1936","MAR",83.1011,3
"45","1936","MAR",75.2889,3
"164","1936","MAR",53.695,3
"JOHNS","1936","MAR",67.1375,3
"191","1936","MAR",60.3981,3
"192","1936","MAR",64.0824,3
"CHOLL","1936","MAR",60.4446,3
"SCS#1","1936","MAR",41.2995,3
"SCS5N","1936","MAR",43.3313,3
"163","1936","MAR",50.4465,3
"161","1936","MAR",51.1516,3
"PAST3","1936","MAR",51.602,3
"HUGHE","1936","MAR",52.7108,3
"155","1936","MAR",55.3713,3
"149","1936","MAR",65.4898,3
"120","1936","MAR",66.3247,3
"117","1936","MAR",67.4334,3
"205","1936","MAR",67.6169,3
"118","1936","MAR",67.132,3
"222","1936","MAR",67.9659,3
"169","1936","MAR",82.2367,3
"119","1936","MAR",73.7533,3
"166","1936","MAR",80.581,3
"NRNCH","1936","MAR",104.765,3
"124","1936","MAR",78.0502,3
"123","1936","MAR",83.5097,3
"121","1936","MAR",98.707,3
"122","1936","MAR",104.126,3
"AIRST","1936","MAR",90.8386,3
"IBP","1936","MAR",93.0378,3
"152","1936","MAR",91.2935,3
"115","1936","MAR",81.5536,3
"223","1936","MAR",81.2453,3
"130","1936","MAR",82.1423,3
"116","1936","MAR",78.0686,3
"114","1936","MAR",76.1664,3
"113","1936","MAR",70.1104,3
"140","1936","MAR",69.5705,3
"187","1936","MAR",63.4178,3
